SN,TITLE,CONTENT_link,VOTE_SCORE,DATE
195667.0,서울시내  소규모 확충 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195667,0.0,2024-02-25 21:18:23.0
195666.0,버스정류장주변 쓰레기통설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195666,0.0,2024-02-25 20:55:23.0
195665.0,우리는 왜 출산하지 않을까? Part 3,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195665,0.0,2024-02-25 20:15:16.0
195664.0,기후동행카드 관련 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195664,1.0,2024-02-25 17:24:35.0
195663.0,우리는 왜 출산하지 않을까? Part 2,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195663,0.0,2024-02-25 16:20:19.0
195662.0,서울월드컵경기장 시설 개선을 제안드립니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195662,200.0,2024-02-25 13:42:53.0
195661.0,우리는 왜 출산하지 않을까? Part 1,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195661,0.0,2024-02-24 09:04:17.0
195658.0,기후동행카드 청소년,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195658,0.0,2024-02-23 12:30:08.0
195657.0,다자녀 할인 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195657,0.0,2024-02-22 15:29:00.0
195656.0,서울시 토지거래허가제도 관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195656,0.0,2024-02-22 08:10:06.0
195654.0,버스도착정보 단말기 설치요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195654,0.0,2024-02-21 14:09:17.0
195653.0,서울 지하철 환승 시스템에 대한 개선 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195653,8.0,2024-02-21 10:46:30.0
195652.0,역주행 카메라 설치를 제안드립니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195652,0.0,2024-02-20 02:23:55.0
195651.0,지하철 10호선 신규 노선 제안(강북횡단선 연장),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195651,0.0,2024-02-20 00:13:49.0
195649.0,서울시 시민의 건강을 책임지는 '손목닥터9988' 관련 건의입니다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195649,0.0,2024-02-19 12:49:13.0
195648.0,청년도 키자니아가 필요합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195648,0.0,2024-02-18 18:46:30.0
195647.0,직화구이의 문제점인 기름이 타는 불꽃 속의 그을음과 연기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195647,0.0,2024-02-17 22:36:42.0
195646.0,음식쓰레기 배출의 가장 좋은 방법은 . .,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195646,0.0,2024-02-17 22:09:15.0
195645.0,서서울호수공원 반려견 운동장 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195645,1.0,2024-02-17 19:29:26.0
195644.0,서울둘레길중 다리 난간 고장 신고,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195644,0.0,2024-02-16 19:09:57.0
195643.0,세종대왕상 구축해주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195643,0.0,2024-02-16 19:09:13.0
195642.0,아리수 정수소 주변개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195642,1.0,2024-02-16 01:52:06.0
195641.0,서울 어린이대공원 후문 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195641,0.0,2024-02-16 01:46:39.0
195640.0,서울시 임산부의 건강을 위한 지원사업을 요청합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195640,0.0,2024-02-15 22:02:57.0
195639.0,새로 단장한 해치와 그 친구들을 카카오 이모티콘으로 제작,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195639,0.0,2024-02-15 18:10:56.0
195638.0,서울시 권역별 거점버스 신설요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195638,0.0,2024-02-15 16:44:43.0
195637.0,탄생응원 육아 응원에 맞는 제품을 개발 하고 있습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195637,0.0,2024-02-15 13:48:55.0
195636.0,문화비축기지 이용 활성화 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195636,0.0,2024-02-14 23:52:56.0
195635.0,노인분들과 스마트폰약자를 위한 공공택시,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195635,0.0,2024-02-14 20:05:13.0
195634.0,용산국제업무지구  UAM 랜드마크 타워 계획안 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195634,15.0,2024-02-14 17:27:06.0
195633.0,반지하주택 소멸정책으로 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195633,0.0,2024-02-14 15:28:38.0
195632.0,"충무로역 3, 4호선 환승로 개선 제안",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195632,0.0,2024-02-14 08:15:07.0
195631.0,운전면허비 지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195631,0.0,2024-02-14 03:50:42.0
195630.0,허위사실 직무유기 무고 명예훼손,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195630,0.0,2024-02-14 02:57:52.0
195629.0,흡연구역 아닌 장소 흡연 단속/담배꽁초투기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195629,0.0,2024-02-13 22:14:31.0
195628.0,신분당선 서북부 연장 노선을 건의합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195628,0.0,2024-02-13 20:50:07.0
195626.0,시민의 건강을 지키게 도와 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195626,0.0,2024-02-13 11:59:59.0
195625.0,서울한류연구소를,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195625,4.0,2024-02-13 11:37:54.0
195624.0,개인 명의로 된 도로에 관한 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195624,0.0,2024-02-13 11:22:12.0
195620.0,기후동행카드에 기후와 동행은 어디로 갔나?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195620,3.0,2024-02-07 17:50:44.0
195619.0,기후동행카드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195619,3.0,2024-02-07 17:47:37.0
195618.0,기후동행카드 정책대신 교통비 인하를 추진해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195618,5.0,2024-02-07 17:40:39.0
195617.0,누구를 위한 기후동행카드인가요?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195617,3.0,2024-02-07 17:39:39.0
195616.0,"기후와 동행없는 기후동행카드말고 정말 환경을 되살릴 수 있는, 약자와 동행할 수 있는 교통카드 만들어주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195616,3.0,2024-02-07 17:37:08.0
195615.0,기후동행카드에 기후와 동행은 어디에 있나요?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195615,3.0,2024-02-07 17:36:51.0
195614.0,기후동행카드 문제점이 많습니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195614,4.0,2024-02-07 17:36:24.0
195613.0,기후동행카드 발급을 중단하세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195613,3.0,2024-02-07 17:33:01.0
195612.0,르웨스트 분양자입니다 제발 저희집에서 살게해주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195612,8.0,2024-02-07 13:58:22.0
195611.0,주거시설 확대,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195611,4.0,2024-02-07 13:42:48.0
195610.0,공공서비스예약 이용대상을 쉽게 알아볼 수 있도록 변경검토 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195610,0.0,2024-02-07 13:10:41.0
195609.0,재산세 12개월 분납시스템 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195609,0.0,2024-02-07 09:46:52.0
195608.0,도로 -생활/음식물 쓰레기/재활용품 수거 관리,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195608,0.0,2024-02-07 09:16:26.0
195607.0,부족한 주거 시설을 생활숙박시설이나 오피스텔로 대체해서 주거 부담이 줄어드는 서울로 만들어주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195607,163.0,2024-02-07 07:29:11.0
195606.0,강북 한강변도 변화가 필요합니다!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195606,0.0,2024-02-06 15:55:12.0
195605.0,야간 등 시인성 확보로 교통사고예방,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195605,0.0,2024-02-06 12:51:40.0
195604.0,한성중.고등학교 폐교하고 요양원과 정신재활시설을 만들어 주세요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195604,1.0,2024-02-06 10:03:11.0
195603.0,면목역 슈퍼빈 설치,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195603,0.0,2024-02-05 16:14:09.0
195602.0,폐업위기 목욕탕 활용방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195602,1.0,2024-02-05 13:35:27.0
195601.0,주거정책제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195601,0.0,2024-02-04 13:03:55.0
195600.0,음식쓰레기 배출의 착한 방법,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195600,0.0,2024-02-02 18:48:59.0
195599.0,집안 음식냄새 원인과 해결방법.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195599,0.0,2024-02-02 18:33:11.0
195598.0,기후동행카드가 가능한 곳에 스티커 부착,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195598,0.0,2024-02-02 06:43:06.0
195597.0,서울특별시 기후동행카드 개선할점,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195597,0.0,2024-02-01 23:38:12.0
195596.0,서울혁신파크 개방공간 살려주세요.-상상청 화장실 개방 필수,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195596,2.0,2024-02-01 16:00:31.0
195595.0,키움센터 정기돌봄 선정을 추첨으로 해주시길 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195595,0.0,2024-02-01 15:28:27.0
195594.0,건강한 서울시민,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195594,0.0,2024-02-01 01:17:07.0
195593.0,서울시 신혼부부 전세자금대출 증액 가능하도록 정정 부탁 드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195593,0.0,2024-01-31 17:11:56.0
195591.0,청년수당 대상자에 대한 필수활동 알림이 더 빈번하게 오면 좋겠습니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195591,0.0,2024-01-30 22:18:20.0
195590.0,화장실 변기뚜껑 반 투명으로,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195590,0.0,2024-01-30 21:45:35.0
195589.0,쌍문역 지하철역 음악을 둘리(에니메이션) 주제곡으로 변경(쌍문역 상권활성화 기여),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195589,0.0,2024-01-30 17:31:43.0
195588.0,서울시 장애인콜택시를 늘려주세요~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195588,0.0,2024-01-30 13:22:09.0
195587.0,볼펜 분리수거 및 재사용하기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195587,0.0,2024-01-29 14:57:03.0
195586.0,[중요] 서울시 내 통행차선별 신호등에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195586,0.0,2024-01-29 13:53:39.0
195585.0,노인무료교통카드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195585,0.0,2024-01-28 10:58:07.0
195584.0,"도로 중앙선, 차선 비 올 때도 잘 보이도록!",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195584,0.0,2024-01-27 19:34:43.0
195583.0,기후동행카드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195583,0.0,2024-01-27 19:00:33.0
195582.0,택시 이용후 분실방지법 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195582,0.0,2024-01-27 11:21:47.0
195581.0,동부이촌동 한강변 스카이라인 조성,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195581,0.0,2024-01-26 16:51:37.0
195580.0,서울 준공업지역 용적률 250% -> 400% 상향 제안합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195580,0.0,2024-01-26 14:44:56.0
195579.0,앱서비스로 고립/은둔 청년들을 바깥으로 나오게 하고 서로 정서적으로 지지,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195579,0.0,2024-01-25 23:52:08.0
195578.0,한서교통 3322기사님 칭찬합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195578,0.0,2024-01-25 18:01:22.0
195577.0,인공지능을 활용한 신호등 교통체계 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195577,0.0,2024-01-25 10:18:08.0
195576.0,■ 서울시 광역버스 증차에 따른 교통 혼잡 해소 방안 제시_수신처 : 오세훈 시장님,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195576,0.0,2024-01-25 09:50:16.0
195575.0,체육활동 지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195575,0.0,2024-01-23 21:50:42.0
195574.0,서울역 고가다리 재건축,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195574,0.0,2024-01-23 19:21:03.0
195573.0,서울시 소재 소상공인(음식점 등 요식업소) 포스 및 테이블오더 통합 솔루션 무상지원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195573,0.0,2024-01-23 11:07:47.0
195572.0,시니어패스 신용카드를 휴대폰속으로,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195572,0.0,2024-01-23 09:24:36.0
195571.0,빈 주차면은 누구나 주차할 수 있는 주차공유서비스,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195571,0.0,2024-01-22 23:14:59.0
195569.0,우회전 사고방지 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195569,0.0,2024-01-22 20:28:35.0
195568.0,서울시장님접견요청/수소대량생산기술 관련,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195568,0.0,2024-01-22 19:19:17.0
195567.0,공공분야 난방에너지 낭비 실태,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195567,0.0,2024-01-22 19:11:02.0
195565.0,보라매공원 족구장 잔디 깔아주세요!,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195565,10.0,2024-01-21 21:36:13.0
195564.0,음식쓰레기배출문제에 대하여,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195564,0.0,2024-01-21 18:25:34.0
195563.0,아침 식사하시고 출근하셨지요?,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195563,0.0,2024-01-21 18:03:55.0
195562.0,보라매공원 족구장 잔디구장 전환 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195562,16.0,2024-01-21 16:04:55.0
195561.0,경복궁 마당이 질벅거려서야..,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195561,0.0,2024-01-19 17:22:04.0
195560.0,열린송현녹지광장 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195560,0.0,2024-01-19 16:55:12.0
195559.0,청소년들의 마음치유,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195559,0.0,2024-01-19 12:29:04.0
195558.0,육아휴직 프리랜서 자영업 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195558,1.0,2024-01-18 21:50:24.0
195557.0,명동광역버스 정류장문제 해결방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195557,0.0,2024-01-17 23:41:39.0
195556.0,쉼이되는 공원,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195556,1.0,2024-01-17 20:51:08.0
195555.0,은평구 강남 버스노선 신설 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195555,1.0,2024-01-17 19:49:47.0
195554.0,"서울혁신파크 개발, 시민의 의견을 수렴해주세요",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195554,138.0,2024-01-17 15:09:57.0
195553.0,서울혁신파크 공원 폐쇄를 늦춰주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195553,158.0,2024-01-17 15:03:39.0
195552.0,친구/가족들의 도움을 통해 고립 청년들의 야외 활동 습관 형성을 돕는 앱,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195552,0.0,2024-01-17 12:31:56.0
195551.0,서울지하철 노선도 8방향 방식 교체에 따른 환승역 방향 표시 개선,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195551,7.0,2024-01-17 08:30:33.0
195550.0,지하철 정기승차권을 기후동행카드로 충전해서 사용할 수 있게 해 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195550,0.0,2024-01-16 21:51:28.0
195549.0,구 서초동 우성아파트 사거리부터 삼호가든 사거리까지 광화문 가는 버스좀 신설 해야 합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195549,0.0,2024-01-16 21:11:08.0
195546.0,가재울7구역 재정비촉진사업에 대한 의견,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195546,0.0,2024-01-16 17:40:36.0
195545.0,상암동과 염창역을 잇는 버스 노선 검토 요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195545,0.0,2024-01-16 16:35:04.0
195544.0,서울공예박물관계단문제점,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195544,0.0,2024-01-16 13:14:54.0
195543.0,4호선지하철 의자없는 공간,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195543,0.0,2024-01-16 10:09:36.0
195542.0,지하철 안전 관련 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195542,0.0,2024-01-16 09:39:56.0
195541.0,투명 변기 뚜껑 사용으로 불쾌감이 발생할 수 있는 일을 줄일 수 있도록 요청 드립니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195541,1.0,2024-01-15 13:42:45.0
195540.0,지하철 안에 와이파이 설치요구합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195540,0.0,2024-01-15 10:39:36.0
195538.0,홍대입구 M7731 버스타기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195538,0.0,2024-01-13 23:30:31.0
195537.0,명동입구 버스정류장 개선방안 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195537,0.0,2024-01-13 22:27:04.0
195536.0,간판 규제,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195536,0.0,2024-01-13 19:17:09.0
195535.0,마포중앙도서관  운영시간 9시  밤8시까지 왜 변경하죠,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195535,0.0,2024-01-13 08:06:52.0
195534.0,지하철의자,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195534,0.0,2024-01-13 03:23:05.0
195532.0,스모킹박스 설치해주세요~,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195532,0.0,2024-01-11 22:03:36.0
195531.0,신설동 유령역 활용 - 스포츠 시설활용,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195531,8.0,2024-01-11 21:54:41.0
195530.0,명동퇴근길 버스정류장 표시판 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195530,0.0,2024-01-11 21:15:49.0
195529.0,명동 퇴근길 교통지옥보고 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195529,0.0,2024-01-11 07:35:33.0
195528.0,아파트 출차시 좌회전금지 팻말 설치 요청 건,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195528,1.0,2024-01-10 16:49:08.0
195527.0,서울형 키즈카페,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195527,0.0,2024-01-10 16:24:47.0
195526.0,담배꽁초 무단투기 금지 켐페인(소 귀에 경읽기 방지),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195526,1.0,2024-01-10 16:22:03.0
195525.0,서울특별시 중부기술교육원  국가교육기관 운영에 칭찬합니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195525,8.0,2024-01-10 15:44:58.0
195524.0,경계석에서 미끄러짐 예방,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195524,1.0,2024-01-10 09:44:59.0
195523.0,서울시 신혼부부 전세대출 한도 증액,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195523,1.0,2024-01-10 00:19:16.0
195522.0,명동 광역버스 버스대란 관련 도심구간 전체적 검토요청,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195522,1.0,2024-01-09 23:00:02.0
195521.0,면동 버스 정류소 개선 방안 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195521,0.0,2024-01-09 21:10:24.0
195520.0,북서울꿈의 숲 전망대를 꿈나무들의 우주여행 체험관으로 리모델링을 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195520,0.0,2024-01-09 15:09:40.0
195519.0,"지하철 내 공익광고에 외국어 자막도 포함(영어, 일어, 중국어)",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195519,0.0,2024-01-09 11:55:46.0
195518.0,명동 퇴근길 버스대란 해결방안 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195518,7.0,2024-01-09 07:27:34.0
195517.0,서울시내 공영주차장 실시간 주차 가능 대수 확인서비스,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195517,0.0,2024-01-09 06:02:02.0
195516.0,한반도 인권복지기금조성 무궁화쇼핑 전국활성화130특구수립 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195516,0.0,2024-01-08 14:03:02.0
195515.0,오세훈 시장님 동대문 역사문화 공원 하도감터 표석 원상 복구를 원 합니다,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195515,1.0,2024-01-08 13:49:52.0
195514.0,명동 버스대란 사태에 대해,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195514,1.0,2024-01-08 10:32:02.0
195513.0,한강 자전거도로에서 시속30km 이상 과속 자전거(로드사이클 등) 퇴출,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195513,0.0,2024-01-08 09:36:21.0
195512.0,화장실! 비누와 핸드타올이 필수로하면 좋겠어요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195512,0.0,2024-01-08 09:29:38.0
195511.0,"경복궁역사거리, 정부서울청사사거리 인근 도로 차선 구성 변경 건의",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195511,0.0,2024-01-08 01:44:22.0
195510.0,명동일대 광역버스 혼잡 개선안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195510,0.0,2024-01-08 00:51:31.0
195509.0,버스 개선을 해드립니다 남쪽 거제시에서,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195509,0.0,2024-01-07 20:33:13.0
195508.0,서울 명동일대 버스승강장 혼잡개선방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195508,0.0,2024-01-07 08:35:53.0
195507.0,"서울시 슬로건, Seoul my soul, 한국어 슬로건 제안.",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195507,1.0,2024-01-06 21:02:21.0
195506.0,민영제로 하는 마을버스 업체들 서울시에서 기사분들 수급 할수 있도록 도와주어야,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195506,3.0,2024-01-06 16:12:59.0
195505.0,명동에 몰려있는 광역버스들 말이에요 명동 인근에 있는 남산예장주차장으로 옮기는 방법도 좋을거 같아요(순환1)과 연계,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195505,0.0,2024-01-06 12:17:32.0
195504.0,"서울역, 명동 지역의 광역버스 체계 조정을 통한 도심 교통 체증 조정",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195504,0.0,2024-01-05 18:12:34.0
195503.0,교차로에 구급차 전용 도로 설치 방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195503,0.0,2024-01-05 14:26:58.0
195502.0,가정에서발생하는에너지낭비는잘못된생활습관입니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195502,0.0,2024-01-05 11:46:42.0
195501.0,지구온난화 및 탄소중립을 위한 친환경장례문화 실천방안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195501,1.0,2024-01-05 10:14:37.0
195500.0,광나루자전거공원 BMX경기장을 종합자전거펌프트랙으로 개선공사 건의,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195500,11.0,2024-01-04 21:16:18.0
195498.0,꿈나무카드 사용시 사용안되는 곳은  본인 비용으로 사용할 수 있도록 체크카드였으면 좋겠어요.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195498,0.0,2024-01-04 15:30:21.0
195497.0,지하철 금연 칸 지정,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195497,0.0,2024-01-04 13:28:59.0
195496.0,연령별출산대책,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195496,0.0,2024-01-03 20:00:27.0
195495.0,취준생이 알려주는 고급스킬,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195495,0.0,2024-01-03 15:44:44.0
195494.0,따듯한 겨울나기 성금,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195494,0.0,2024-01-03 15:20:22.0
195493.0,전동킥보드 번호판 필수 법제화 및 인도 주차사용 제재,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195493,0.0,2024-01-03 12:52:50.0
195492.0,한강 유람선을 탈 때 유모차나 휠체어 타고 그대로 탈 수 있게 해 주면 좋겠습니다. 지하철처럼(호주 사례 첨부),https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195492,0.0,2024-01-03 12:14:13.0
195491.0,휘경2동 아이들을 위한 시설을 만들어 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195491,0.0,2024-01-03 10:30:18.0
195490.0,지하철 승차후 동일역 15분 이내 하차시 무과금제도 제안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195490,2.0,2024-01-02 21:50:05.0
195489.0,서울시 기후동행카드,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195489,1.0,2024-01-02 11:29:56.0
195488.0,"대여 9988 손목밴드 반납 보다, 기존 회원이 그대로 잘 활용할 수 있게 해 주세요. 서울 시민의 건강을 위해",https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195488,2.0,2024-01-02 09:17:21.0
195487.0,마을버스도 버스전용차로 이용할 수 있게 해 주세요,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195487,0.0,2024-01-01 22:07:00.0
195486.0,PC방 시간제 미터기 밑장빼기 금지 법안,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195486,0.0,2024-01-01 20:18:44.0
195485.0,재난 안전 문자 보낼 때 외국인에게도 한글로만  보내지 말고 영어나 해당 국가 언어로 보내기,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195485,0.0,2024-01-01 19:06:16.0
195484.0,크로스핏은 주택 인접한 곳에 들어와서는 안됩니다.,https://democracy.seoul.go.kr/front/freeSuggest/view.do?sn=195484,11.0,2024-01-01 10:19:13.0
